%time,field.header.seq,field.header.stamp,field.header.frame_id,field.enabled,field.override_active,field.command_output_fault,field.input_output_fault,field.output_reported_fault,field.pacmod_fault,field.vehicle_fault,field.manual_input,field.command,field.output
1635235126337383545,17660,1635235126336917193,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126372043317,17661,1635235126371241414,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126405202992,17662,1635235126403684582,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126437890871,17663,1635235126437609760,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126470905131,17664,1635235126470559905,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126509973330,17665,1635235126504670672,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126539351021,17666,1635235126538967017,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126572369672,17667,1635235126572059336,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126613975550,17668,1635235126604136286,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126639536680,17669,1635235126639082637,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126672753204,17670,1635235126672264335,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126707093828,17671,1635235126704798879,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126738745546,17672,1635235126738298363,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126771982086,17673,1635235126771652834,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126806680246,17674,1635235126805092939,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126840199027,17675,1635235126839874873,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235126873420714,17676,1635235126873084514,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235126905895317,17677,1635235126905366753,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235126939691740,17678,1635235126939394137,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235126973130749,17679,1635235126972805028,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235127010479354,17680,1635235127006136897,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235127041150828,17681,1635235127040887179,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235127074393440,17682,1635235127074083891,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235127107209889,17683,1635235127106393477,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235127141629088,17684,1635235127141359658,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127175063275,17685,1635235127174705465,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127207002735,17686,1635235127206664891,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127241023105,17687,1635235127240678805,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127275446987,17688,1635235127275151229,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127307818043,17689,1635235127307402643,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127342930110,17690,1635235127342436891,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127375970602,17691,1635235127375675947,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127408242155,17692,1635235127407943751,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127443298993,17693,1635235127442956758,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127476648072,17694,1635235127476263919,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127508743594,17695,1635235127508206231,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127543525415,17696,1635235127543210347,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127575952125,17697,1635235127575586375,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127610287035,17698,1635235127608994594,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127644085502,17699,1635235127643790107,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127677229310,17700,1635235127676958223,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127709646270,17701,1635235127709356871,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127743406904,17702,1635235127743102376,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127777775597,17703,1635235127777495446,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127809982413,17704,1635235127809705164,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127844783664,17705,1635235127844513121,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127877150608,17706,1635235127876770606,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127910400227,17707,1635235127909959597,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127945497097,17708,1635235127945101927,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235127977602158,17709,1635235127977242867,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235128010819594,17710,1635235128010534660,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235128045832878,17711,1635235128045585558,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235128078190110,17712,1635235128077842892,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235128111409409,17713,1635235128111088835,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235128146263490,17714,1635235128145994311,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235128179465574,17715,1635235128179088621,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235128216301548,17716,1635235128215211700,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235128245640403,17717,1635235128245360412,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235128280284267,17718,1635235128279932511,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235128315921871,17719,1635235128312356551,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235128347766315,17720,1635235128347319365,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128380726097,17721,1635235128380365367,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128416278357,17722,1635235128412675199,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128447773178,17723,1635235128447388984,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128481193578,17724,1635235128480641939,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128513291001,17725,1635235128512967763,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128547407290,17726,1635235128547019967,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128580489186,17727,1635235128580114147,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128613965266,17728,1635235128613651310,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128648772402,17729,1635235128648479730,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128682659702,17730,1635235128681681458,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128714266123,17731,1635235128713945127,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128748397688,17732,1635235128748083397,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235128781590363,17733,1635235128781279970,pacmod,0,0,0,0,0,0,0,-0.04,0.0,-0.04
1635235128814929296,17734,1635235128814425609,pacmod,0,0,0,0,0,0,0,-0.04,0.0,-0.04
1635235128848811080,17735,1635235128848510080,pacmod,0,0,0,0,0,0,0,-0.04,0.0,-0.04
1635235128883458921,17736,1635235128882721543,pacmod,0,0,0,0,0,0,0,-0.042,0.0,-0.042
1635235128915297607,17737,1635235128914973203,pacmod,0,0,0,0,0,0,0,-0.045,0.0,-0.045
1635235128949129679,17738,1635235128948843962,pacmod,0,0,0,0,0,0,0,-0.047,0.0,-0.047
1635235128989041718,17739,1635235128983183957,pacmod,0,0,0,0,0,0,0,-0.049,0.0,-0.049
1635235129015803610,17740,1635235129015531217,pacmod,0,0,0,0,0,0,0,-0.049,0.0,-0.049
1635235129050655191,17741,1635235129050286663,pacmod,0,0,0,0,0,0,0,-0.049,0.0,-0.049
1635235129083427290,17742,1635235129082447555,pacmod,0,0,0,0,0,0,0,-0.049,0.0,-0.049
1635235129116136103,17743,1635235129115784529,pacmod,0,0,0,0,0,0,0,-0.047,0.0,-0.047
1635235129151163958,17744,1635235129150775615,pacmod,0,0,0,0,0,0,0,-0.047,0.0,-0.047
1635235129184308071,17745,1635235129183962160,pacmod,0,0,0,0,0,0,0,-0.04,0.0,-0.04
1635235129216620969,17746,1635235129216281242,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235129251012499,17747,1635235129250282457,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235129284858811,17748,1635235129284510945,pacmod,0,0,0,0,0,0,0,-0.037,0.0,-0.037
1635235129317146514,17749,1635235129316841572,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129352232763,17750,1635235129351822543,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129384463789,17751,1635235129384085271,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129418023722,17752,1635235129417337105,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129451695444,17753,1635235129451408875,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129485753753,17754,1635235129485379177,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129517844040,17755,1635235129517555736,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129552862320,17756,1635235129552598989,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129586389234,17757,1635235129586058735,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129618381366,17758,1635235129618118044,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129652460199,17759,1635235129652112477,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129686702494,17760,1635235129686421920,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129718915363,17761,1635235129718597709,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129753781079,17762,1635235129753623407,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129787573771,17763,1635235129786724790,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129819168130,17764,1635235129819065500,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129853048597,17765,1635235129852977789,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129887676313,17766,1635235129887530987,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235129919686198,17767,1635235129919508145,pacmod,0,0,0,0,0,0,0,-0.033,0.0,-0.033
1635235129953803080,17768,1635235129953673274,pacmod,0,0,0,0,0,0,0,-0.033,0.0,-0.033
1635235129988025368,17769,1635235129987872189,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130020720257,17770,1635235130020461097,pacmod,0,0,0,0,0,0,0,-0.03,0.0,-0.03
1635235130054499230,17771,1635235130054204621,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130087719549,17772,1635235130087436424,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130121204191,17773,1635235130120958964,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130156119761,17774,1635235130155777405,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130189353596,17775,1635235130188873842,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130221462621,17776,1635235130221233693,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130255550986,17777,1635235130255155922,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130289740653,17778,1635235130289234054,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130322411130,17779,1635235130321781364,pacmod,0,0,0,0,0,0,0,-0.028,0.0,-0.028
1635235130357248360,17780,1635235130356835692,pacmod,0,0,0,0,0,0,0,-0.028,0.0,-0.028
1635235130390053360,17781,1635235130389750751,pacmod,0,0,0,0,0,0,0,-0.028,0.0,-0.028
1635235130423164880,17782,1635235130422422184,pacmod,0,0,0,0,0,0,0,-0.028,0.0,-0.028
1635235130457604865,17783,1635235130457333421,pacmod,0,0,0,0,0,0,0,-0.028,0.0,-0.028
1635235130490385611,17784,1635235130489510702,pacmod,0,0,0,0,0,0,0,-0.03,0.0,-0.03
1635235130523343031,17785,1635235130522895499,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1635235130557812309,17786,1635235130557536231,pacmod,0,0,0,0,0,0,0,-0.035,0.0,-0.035
1635235130591246450,17787,1635235130590736293,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235130623688493,17788,1635235130623105826,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235130658287411,17789,1635235130657953971,pacmod,0,0,0,0,0,0,0,-0.038,0.0,-0.038
1635235130691499689,17790,1635235130691149854,pacmod,0,0,0,0,0,0,0,-0.04,0.0,-0.04
1635235130723973690,17791,1635235130723591875,pacmod,0,0,0,0,0,0,0,-0.047,0.0,-0.047
1635235130757663859,17792,1635235130757360761,pacmod,0,0,0,0,0,0,0,-0.049,0.0,-0.049
1635235130790794209,17793,1635235130790535716,pacmod,0,0,0,0,0,0,0,-0.063,0.0,-0.063
1635235130824386165,17794,1635235130824092679,pacmod,0,0,0,0,0,0,0,-0.07,0.0,-0.07
1635235130858389848,17795,1635235130857996618,pacmod,0,0,0,0,0,0,0,-0.077,0.0,-0.077
1635235130892405120,17796,1635235130892063218,pacmod,0,0,0,0,0,0,0,-0.079,0.0,-0.079
1635235130924637432,17797,1635235130924337725,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1635235130958447620,17798,1635235130958174531,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1635235130992988580,17799,1635235130991838786,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1635235131025141721,17800,1635235131024854685,pacmod,0,0,0,0,0,0,0,-0.082,0.0,-0.082
1635235131060270764,17801,1635235131059831402,pacmod,0,0,0,0,0,0,0,-0.087,0.0,-0.087
1635235131093750353,17802,1635235131093155086,pacmod,0,0,0,0,0,0,0,-0.098,0.0,-0.098
1635235131125858032,17803,1635235131125177203,pacmod,0,0,0,0,0,0,0,-0.108,0.0,-0.108
1635235131159480755,17804,1635235131159147141,pacmod,0,0,0,0,0,0,0,-0.112,0.0,-0.112
1635235131193769895,17805,1635235131193418754,pacmod,0,0,0,0,0,0,0,-0.119,0.0,-0.119
1635235131225972314,17806,1635235131225707257,pacmod,0,0,0,0,0,0,0,-0.124,0.0,-0.124
1635235131260934644,17807,1635235131260558367,pacmod,0,0,0,0,0,0,0,-0.129,0.0,-0.129
1635235131294338662,17808,1635235131294034515,pacmod,0,0,0,0,0,0,0,-0.133,0.0,-0.133
1635235131326406090,17809,1635235131326165323,pacmod,0,0,0,0,0,0,0,-0.138,0.0,-0.138
1635235131360504768,17810,1635235131360006577,pacmod,0,0,0,0,0,0,0,-0.143,0.0,-0.143
1635235131393551806,17811,1635235131393211845,pacmod,0,0,0,0,0,0,0,-0.15,0.0,-0.15
1635235131426697541,17812,1635235131426416037,pacmod,0,0,0,0,0,0,0,-0.161,0.0,-0.161
1635235131460776474,17813,1635235131460483190,pacmod,0,0,0,0,0,0,0,-0.166,0.0,-0.166
1635235131494012363,17814,1635235131493704480,pacmod,0,0,0,0,0,0,0,-0.175,0.0,-0.175
1635235131527398802,17815,1635235131527086362,pacmod,0,0,0,0,0,0,0,-0.182,0.0,-0.182
1635235131563325167,17816,1635235131562043461,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131601044058,17817,1635235131595019162,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131627892761,17818,1635235131627533298,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131662988814,17819,1635235131662423607,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131696612411,17820,1635235131695816265,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131728176538,17821,1635235131727793017,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131762195114,17822,1635235131761901712,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131800597922,17823,1635235131795081934,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131828880023,17824,1635235131828456092,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131863407864,17825,1635235131863159452,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131897270652,17826,1635235131896648374,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131929395809,17827,1635235131929098569,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235131963805293,17828,1635235131963562978,pacmod,0,0,0,0,0,0,0,-0.185,0.0,-0.185
1635235132005477175,17829,1635235131997144207,pacmod,0,0,0,0,0,0,0,-0.183,0.0,-0.183
1635235132030046399,17830,1635235132029564566,pacmod,0,0,0,0,0,0,0,-0.182,0.0,-0.182
1635235132064062476,17831,1635235132063932559,pacmod,0,0,0,0,0,0,0,-0.182,0.0,-0.182
1635235132097308803,17832,1635235132097232064,pacmod,0,0,0,0,0,0,0,-0.178,0.0,-0.178
1635235132129769437,17833,1635235132129684295,pacmod,0,0,0,0,0,0,0,-0.176,0.0,-0.176
1635235132163647659,17834,1635235132163499060,pacmod,0,0,0,0,0,0,0,-0.164,0.0,-0.164
1635235132198122480,17835,1635235132197964584,pacmod,0,0,0,0,0,0,0,-0.159,0.0,-0.159
1635235132230082136,17836,1635235132230009530,pacmod,0,0,0,0,0,0,0,-0.152,0.0,-0.152
1635235132264745447,17837,1635235132264651697,pacmod,0,0,0,0,0,0,0,-0.147,0.0,-0.147
1635235132298126370,17838,1635235132298026603,pacmod,0,0,0,0,0,0,0,-0.141,0.0,-0.141
1635235132330449823,17839,1635235132330295381,pacmod,0,0,0,0,0,0,0,-0.14,0.0,-0.14
1635235132364683211,17840,1635235132364385317,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235132399935809,17841,1635235132398773868,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235132431302724,17842,1635235132430914439,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235132464898486,17843,1635235132464639197,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235132498537457,17844,1635235132498179048,pacmod,0,0,0,0,0,0,0,-0.133,0.0,-0.133
1635235132531645782,17845,1635235132531248549,pacmod,0,0,0,0,0,0,0,-0.129,0.0,-0.129
1635235132566484571,17846,1635235132566192875,pacmod,0,0,0,0,0,0,0,-0.126,0.0,-0.126
1635235132600123531,17847,1635235132599537714,pacmod,0,0,0,0,0,0,0,-0.124,0.0,-0.124
1635235132632068444,17848,1635235132631477645,pacmod,0,0,0,0,0,0,0,-0.122,0.0,-0.122
1635235132667311554,17849,1635235132665695944,pacmod,0,0,0,0,0,0,0,-0.12,0.0,-0.12
1635235132699176255,17850,1635235132698711755,pacmod,0,0,0,0,0,0,0,-0.12,0.0,-0.12
1635235132732278869,17851,1635235132731953952,pacmod,0,0,0,0,0,0,0,-0.112,0.0,-0.112
1635235132767371533,17852,1635235132767079703,pacmod,0,0,0,0,0,0,0,-0.106,0.0,-0.106
1635235132806369145,17853,1635235132800364500,pacmod,0,0,0,0,0,0,0,-0.105,0.0,-0.105
1635235132832936705,17854,1635235132832575058,pacmod,0,0,0,0,0,0,0,-0.101,0.0,-0.101
1635235132867593522,17855,1635235132867293850,pacmod,0,0,0,0,0,0,0,-0.101,0.0,-0.101
1635235132901649877,17856,1635235132900757104,pacmod,0,0,0,0,0,0,0,-0.096,0.0,-0.096
1635235132933190247,17857,1635235132932872195,pacmod,0,0,0,0,0,0,0,-0.093,0.0,-0.093
1635235132966985545,17858,1635235132966580338,pacmod,0,0,0,0,0,0,0,-0.094,0.0,-0.094
1635235133001009606,17859,1635235133000032008,pacmod,0,0,0,0,0,0,0,-0.105,0.0,-0.105
1635235133033707776,17860,1635235133033367612,pacmod,0,0,0,0,0,0,0,-0.126,0.0,-0.126
1635235133068947223,17861,1635235133068439728,pacmod,0,0,0,0,0,0,0,-0.15,0.0,-0.15
1635235133102112984,17862,1635235133100895836,pacmod,0,0,0,0,0,0,0,-0.161,0.0,-0.161
1635235133134199126,17863,1635235133133876279,pacmod,0,0,0,0,0,0,0,-0.175,0.0,-0.175
1635235133169129976,17864,1635235133168838777,pacmod,0,0,0,0,0,0,0,-0.185,0.0,-0.185
1635235133206593537,17865,1635235133202027612,pacmod,0,0,0,0,0,0,0,-0.19,0.0,-0.19
1635235133234847936,17866,1635235133234500702,pacmod,0,0,0,0,0,0,0,-0.192,0.0,-0.192
1635235133268862295,17867,1635235133268502586,pacmod,0,0,0,0,0,0,0,-0.194,0.0,-0.194
1635235133306360393,17868,1635235133302603538,pacmod,0,0,0,0,0,0,0,-0.194,0.0,-0.194
1635235133335170014,17869,1635235133334890184,pacmod,0,0,0,0,0,0,0,-0.194,0.0,-0.194
1635235133370409856,17870,1635235133369983049,pacmod,0,0,0,0,0,0,0,-0.192,0.0,-0.192
1635235133405217754,17871,1635235133403705014,pacmod,0,0,0,0,0,0,0,-0.192,0.0,-0.192
1635235133435611052,17872,1635235133435271042,pacmod,0,0,0,0,0,0,0,-0.19,0.0,-0.19
1635235133470556968,17873,1635235133470045007,pacmod,0,0,0,0,0,0,0,-0.19,0.0,-0.19
1635235133505921890,17874,1635235133504473468,pacmod,0,0,0,0,0,0,0,-0.19,0.0,-0.19
1635235133536367355,17875,1635235133535992068,pacmod,0,0,0,0,0,0,0,-0.19,0.0,-0.19
1635235133571214248,17876,1635235133570760731,pacmod,0,0,0,0,0,0,0,-0.187,0.0,-0.187
1635235133605340623,17877,1635235133603949864,pacmod,0,0,0,0,0,0,0,-0.183,0.0,-0.183
1635235133636722509,17878,1635235133636292103,pacmod,0,0,0,0,0,0,0,-0.182,0.0,-0.182
1635235133671439728,17879,1635235133671009259,pacmod,0,0,0,0,0,0,0,-0.175,0.0,-0.175
1635235133708439934,17880,1635235133704435463,pacmod,0,0,0,0,0,0,0,-0.171,0.0,-0.171
1635235133737594666,17881,1635235133736892967,pacmod,0,0,0,0,0,0,0,-0.159,0.0,-0.159
1635235133770804425,17882,1635235133770502442,pacmod,0,0,0,0,0,0,0,-0.157,0.0,-0.157
1635235133812493998,17883,1635235133804684254,pacmod,0,0,0,0,0,0,0,-0.147,0.0,-0.147
1635235133837466532,17884,1635235133837101734,pacmod,0,0,0,0,0,0,0,-0.14,0.0,-0.14
1635235133871168090,17885,1635235133870738809,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1635235133905469394,17886,1635235133905158218,pacmod,0,0,0,0,0,0,0,-0.129,0.0,-0.129
1635235133938127279,17887,1635235133937775816,pacmod,0,0,0,0,0,0,0,-0.126,0.0,-0.126
1635235133972837854,17888,1635235133972447442,pacmod,0,0,0,0,0,0,0,-0.115,0.0,-0.115
1635235134005251227,17889,1635235134004715301,pacmod,0,0,0,0,0,0,0,-0.101,0.0,-0.101
1635235134038357905,17890,1635235134038061710,pacmod,0,0,0,0,0,0,0,-0.091,0.0,-0.091
1635235134073329359,17891,1635235134072997564,pacmod,0,0,0,0,0,0,0,-0.082,0.0,-0.082
1635235134106957417,17892,1635235134106476446,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1635235134139040600,17893,1635235134138515928,pacmod,0,0,0,0,0,0,0,-0.068,0.0,-0.068
1635235134172906894,17894,1635235134172489002,pacmod,0,0,0,0,0,0,0,-0.063,0.0,-0.063
1635235134208433259,17895,1635235134206754198,pacmod,0,0,0,0,0,0,0,-0.056,0.0,-0.056
1635235134239641316,17896,1635235134238984357,pacmod,0,0,0,0,0,0,0,-0.044,0.0,-0.044
1635235134274587909,17897,1635235134274095702,pacmod,0,0,0,0,0,0,0,-0.033,0.0,-0.033
1635235134311096346,17898,1635235134307367357,pacmod,0,0,0,0,0,0,0,-0.024,0.0,-0.024
1635235134340006002,17899,1635235134339613713,pacmod,0,0,0,0,0,0,0,-0.017,0.0,-0.017
1635235134374757021,17900,1635235134374452836,pacmod,0,0,0,0,0,0,0,-0.004,0.0,-0.004
1635235134409690438,17901,1635235134407868403,pacmod,0,0,0,0,0,0,0,0.011,0.0,0.011
1635235134440375954,17902,1635235134439933414,pacmod,0,0,0,0,0,0,0,0.023,0.0,0.023
1635235134474130825,17903,1635235134473814039,pacmod,0,0,0,0,0,0,0,0.036,0.0,0.036
1635235134510932919,17904,1635235134508120489,pacmod,0,0,0,0,0,0,0,0.046,0.0,0.046
1635235134540689547,17905,1635235134540318028,pacmod,0,0,0,0,0,0,0,0.065,0.0,0.065
1635235134574773891,17906,1635235134574425346,pacmod,0,0,0,0,0,0,0,0.086,0.0,0.086
1635235134613857048,17907,1635235134610187250,pacmod,0,0,0,0,0,0,0,0.111,0.0,0.111
1635235134641150221,17908,1635235134640838010,pacmod,0,0,0,0,0,0,0,0.126,0.0,0.126
1635235134676391039,17909,1635235134675646994,pacmod,0,0,0,0,0,0,0,0.142,0.0,0.142
1635235134713932680,17910,1635235134709127117,pacmod,0,0,0,0,0,0,0,0.151,0.0,0.151
1635235134741936838,17911,1635235134741366041,pacmod,0,0,0,0,0,0,0,0.16,0.0,0.16
1635235134776485435,17912,1635235134776152281,pacmod,0,0,0,0,0,0,0,0.167,0.0,0.167
1635235134810304869,17913,1635235134809185772,pacmod,0,0,0,0,0,0,0,0.18,0.0,0.18
1635235134842342061,17914,1635235134841697296,pacmod,0,0,0,0,0,0,0,0.193,0.0,0.193
1635235134876621387,17915,1635235134875688054,pacmod,0,0,0,0,0,0,0,0.207,0.0,0.207
1635235134916862673,17916,1635235134910324623,pacmod,0,0,0,0,0,0,0,0.214,0.0,0.214
1635235134943120146,17917,1635235134941951126,pacmod,0,0,0,0,0,0,0,0.226,0.0,0.226
1635235134977063595,17918,1635235134976732739,pacmod,0,0,0,0,0,0,0,0.235,0.0,0.235
1635235135010587462,17919,1635235135010211938,pacmod,0,0,0,0,0,0,0,0.242,0.0,0.242
1635235135043976846,17920,1635235135042723057,pacmod,0,0,0,0,0,0,0,0.25,0.0,0.25
1635235135077361271,17921,1635235135077111263,pacmod,0,0,0,0,0,0,0,0.261,0.0,0.261
1635235135111080858,17922,1635235135110468781,pacmod,0,0,0,0,0,0,0,0.273,0.0,0.273
1635235135143593870,17923,1635235135143041361,pacmod,0,0,0,0,0,0,0,0.283,0.0,0.283
1635235135177978266,17924,1635235135177695623,pacmod,0,0,0,0,0,0,0,0.304,0.0,0.304
1635235135211854796,17925,1635235135211594093,pacmod,0,0,0,0,0,0,0,0.325,0.0,0.325
1635235135243714105,17926,1635235135243453167,pacmod,0,0,0,0,0,0,0,0.352,0.0,0.352
1635235135279066007,17927,1635235135278464937,pacmod,0,0,0,0,0,0,0,0.367,0.0,0.367
