%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vehicle_speed,field.vehicle_speed_valid
1635235058931379723,15647,1635235058931070027,pacmod,7.51,1
1635235058965412623,15648,1635235058965189159,pacmod,7.69,1
1635235058998489930,15649,1635235058998267101,pacmod,7.64,1
1635235059032721079,15650,1635235059032464241,pacmod,7.75,1
1635235059064985028,15651,1635235059064767496,pacmod,7.59,1
1635235059099049555,15652,1635235059098797958,pacmod,7.64,1
1635235059132244540,15653,1635235059132035966,pacmod,7.68,1
1635235059166330723,15654,1635235059166212185,pacmod,7.41,1
1635235059198998088,15655,1635235059198881342,pacmod,7.79,1
1635235059233694023,15656,1635235059233545264,pacmod,7.56,1
1635235059265689697,15657,1635235059265632503,pacmod,7.59,1
1635235059299623375,15658,1635235059299505490,pacmod,7.6,1
1635235059333762891,15659,1635235059333670411,pacmod,7.7,1
1635235059367384876,15660,1635235059367214089,pacmod,7.41,1
1635235059400112337,15661,1635235059400043644,pacmod,7.55,1
1635235059433373378,15662,1635235059433258181,pacmod,7.55,1
1635235059467542507,15663,1635235059467445250,pacmod,7.53,1
1635235059500328913,15664,1635235059500257826,pacmod,7.53,1
1635235059535126426,15665,1635235059535017650,pacmod,7.6,1
1635235059568428851,15666,1635235059568322514,pacmod,7.62,1
1635235059601131319,15667,1635235059601052495,pacmod,7.66,1
1635235059635516193,15668,1635235059635399648,pacmod,7.5,1
1635235059668896118,15669,1635235059668707263,pacmod,7.63,1
1635235059701486028,15670,1635235059701317244,pacmod,7.58,1
1635235059735955409,15671,1635235059735742782,pacmod,7.61,1
1635235059768175223,15672,1635235059768058847,pacmod,7.53,1
1635235059801829698,15673,1635235059801761076,pacmod,7.55,1
1635235059836322902,15674,1635235059836233700,pacmod,7.54,1
1635235059869356404,15675,1635235059869277577,pacmod,7.63,1
1635235059902326980,15676,1635235059902086422,pacmod,7.48,1
1635235059936709660,15677,1635235059936595507,pacmod,7.55,1
1635235059969863689,15678,1635235059969776254,pacmod,7.48,1
1635235060002615263,15679,1635235060002526951,pacmod,7.48,1
1635235060037073102,15680,1635235060036928941,pacmod,7.56,1
1635235060070309943,15681,1635235060070163083,pacmod,7.5,1
1635235060102988161,15682,1635235060102815530,pacmod,7.59,1
1635235060137430903,15683,1635235060137297683,pacmod,7.58,1
1635235060170689049,15684,1635235060170627698,pacmod,7.63,1
1635235060203457562,15685,1635235060203384554,pacmod,7.66,1
1635235060237109432,15686,1635235060236967730,pacmod,7.7,1
1635235060271243507,15687,1635235060271103920,pacmod,7.62,1
1635235060304978042,15688,1635235060304311054,pacmod,7.63,1
1635235060337606461,15689,1635235060337339951,pacmod,7.74,1
1635235060371971079,15690,1635235060371596750,pacmod,7.63,1
1635235060404216342,15691,1635235060404125368,pacmod,7.66,1
1635235060438724554,15692,1635235060438641079,pacmod,7.66,1
1635235060471523801,15693,1635235060471155893,pacmod,7.61,1
1635235060504992125,15694,1635235060504788076,pacmod,7.61,1
1635235060538446495,15695,1635235060538340531,pacmod,7.64,1
1635235060571472760,15696,1635235060571375230,pacmod,7.61,1
1635235060605239046,15697,1635235060605148664,pacmod,7.64,1
1635235060639560240,15698,1635235060639469405,pacmod,7.62,1
1635235060671817602,15699,1635235060671735601,pacmod,7.74,1
1635235060705878760,15700,1635235060705666201,pacmod,7.76,1
1635235060739976487,15701,1635235060739909189,pacmod,7.64,1
1635235060773337081,15702,1635235060773221140,pacmod,7.71,1
1635235060806338345,15703,1635235060806270402,pacmod,7.65,1
1635235060839417115,15704,1635235060839328040,pacmod,7.79,1
1635235060874112411,15705,1635235060874020512,pacmod,7.63,1
1635235060906680613,15706,1635235060906521456,pacmod,7.73,1
1635235060940006645,15707,1635235060939882240,pacmod,7.72,1
1635235060974262119,15708,1635235060974129851,pacmod,7.76,1
1635235061007088955,15709,1635235061007014470,pacmod,7.75,1
1635235061040688267,15710,1635235061040609442,pacmod,7.8,1
1635235061074180111,15711,1635235061073902235,pacmod,7.82,1
1635235061108122230,15712,1635235061107885088,pacmod,7.78,1
1635235061141547500,15713,1635235061141202286,pacmod,7.86,1
1635235061175187562,15714,1635235061174760443,pacmod,7.68,1
1635235061208168241,15715,1635235061208064216,pacmod,7.67,1
1635235061241716957,15716,1635235061241594253,pacmod,7.74,1
1635235061276715694,15717,1635235061276158598,pacmod,7.79,1
1635235061308809473,15718,1635235061308620585,pacmod,7.83,1
1635235061343369068,15719,1635235061343229037,pacmod,7.78,1
1635235061376509175,15720,1635235061376333876,pacmod,7.73,1
1635235061409152564,15721,1635235061409064760,pacmod,7.85,1
1635235061444412197,15722,1635235061443842546,pacmod,7.84,1
1635235061477593682,15723,1635235061477285308,pacmod,7.77,1
1635235061510539196,15724,1635235061509756285,pacmod,7.88,1
1635235061544472321,15725,1635235061544186183,pacmod,7.85,1
1635235061576591404,15726,1635235061576324088,pacmod,7.75,1
1635235061610785081,15727,1635235061610357952,pacmod,7.81,1
1635235061643931205,15728,1635235061643663924,pacmod,7.75,1
1635235061678254600,15729,1635235061677861551,pacmod,7.88,1
1635235061717472670,15730,1635235061711865464,pacmod,7.8,1
1635235061745090509,15731,1635235061744943097,pacmod,7.78,1
1635235061777501727,15732,1635235061777220547,pacmod,7.82,1
1635235061811200522,15733,1635235061811026986,pacmod,7.79,1
1635235061844641786,15734,1635235061844467879,pacmod,7.86,1
1635235061878061991,15735,1635235061877817577,pacmod,7.78,1
1635235061919195009,15736,1635235061912648274,pacmod,7.74,1
1635235061946175628,15737,1635235061945905526,pacmod,7.9,1
1635235061978489396,15738,1635235061978253525,pacmod,7.86,1
1635235062014647192,15739,1635235062012144104,pacmod,7.87,1
1635235062045342616,15740,1635235062045098546,pacmod,7.85,1
1635235062079048530,15741,1635235062078661457,pacmod,7.81,1
1635235062116540004,15742,1635235062112402683,pacmod,7.84,1
1635235062145860785,15743,1635235062145623890,pacmod,7.8,1
1635235062180498638,15744,1635235062180071203,pacmod,7.94,1
1635235062224273186,15745,1635235062212943915,pacmod,7.72,1
1635235062247716099,15746,1635235062247408449,pacmod,7.89,1
1635235062280952894,15747,1635235062280676478,pacmod,7.8,1
1635235062319762528,15748,1635235062313471130,pacmod,7.75,1
1635235062346945230,15749,1635235062346622869,pacmod,7.93,1
1635235062381507646,15750,1635235062381170465,pacmod,7.87,1
1635235062414014681,15751,1635235062413736787,pacmod,7.87,1
1635235062447550604,15752,1635235062447258065,pacmod,7.83,1
1635235062480691024,15753,1635235062480423025,pacmod,7.87,1
1635235062514821017,15754,1635235062514252751,pacmod,7.92,1
1635235062548690118,15755,1635235062548439948,pacmod,7.88,1
1635235062582565702,15756,1635235062581948486,pacmod,7.96,1
1635235062618829998,15757,1635235062614790444,pacmod,7.9,1
1635235062648224805,15758,1635235062647973026,pacmod,8.03,1
1635235062682958285,15759,1635235062682530603,pacmod,8.02,1
1635235062717502174,15760,1635235062715277550,pacmod,8.01,1
1635235062748750475,15761,1635235062748495842,pacmod,8.01,1
1635235062783498289,15762,1635235062783101239,pacmod,7.87,1
1635235062815995492,15763,1635235062815605800,pacmod,7.98,1
1635235062850444908,15764,1635235062849965739,pacmod,8.06,1
1635235062883560168,15765,1635235062883311922,pacmod,8.02,1
1635235062916596905,15766,1635235062916144517,pacmod,8.01,1
1635235062951031515,15767,1635235062950637292,pacmod,7.97,1
1635235062987707530,15768,1635235062987083314,pacmod,8.02,1
1635235063016992845,15769,1635235063016553167,pacmod,8.05,1
1635235063051559675,15770,1635235063051218706,pacmod,8.09,1
1635235063084667601,15771,1635235063084347161,pacmod,8.05,1
1635235063117271870,15772,1635235063116892973,pacmod,8.14,1
1635235063151757806,15773,1635235063151431825,pacmod,8.11,1
1635235063185547743,15774,1635235063185203815,pacmod,8.09,1
1635235063221531751,15775,1635235063217554376,pacmod,8.05,1
1635235063251396924,15776,1635235063250891408,pacmod,8.1,1
1635235063284403241,15777,1635235063284151578,pacmod,8.27,1
1635235063324449517,15778,1635235063317840535,pacmod,8.14,1
1635235063351506890,15779,1635235063351303775,pacmod,8.18,1
1635235063385708886,15780,1635235063385531628,pacmod,8.16,1
1635235063418553157,15781,1635235063418299369,pacmod,8.2,1
1635235063452735673,15782,1635235063452549490,pacmod,8.25,1
1635235063486287994,15783,1635235063486072527,pacmod,8.18,1
1635235063519150293,15784,1635235063518888009,pacmod,8.2,1
1635235063552254633,15785,1635235063552072046,pacmod,8.2,1
1635235063586795745,15786,1635235063586586516,pacmod,8.26,1
1635235063619428347,15787,1635235063619210652,pacmod,8.27,1
1635235063653869331,15788,1635235063653667148,pacmod,8.27,1
1635235063687565710,15789,1635235063687235206,pacmod,8.19,1
1635235063719863038,15790,1635235063719676191,pacmod,8.2,1
1635235063754217310,15791,1635235063753933266,pacmod,8.18,1
1635235063787497447,15792,1635235063787141120,pacmod,8.23,1
1635235063820430392,15793,1635235063820201799,pacmod,8.24,1
1635235063854683064,15794,1635235063854458569,pacmod,8.11,1
1635235063887983738,15795,1635235063887629087,pacmod,8.18,1
1635235063920690236,15796,1635235063920416875,pacmod,8.18,1
1635235063954243883,15797,1635235063953947580,pacmod,8.19,1
1635235063988449009,15798,1635235063988224346,pacmod,8.22,1
1635235064021505564,15799,1635235064021087155,pacmod,8.17,1
1635235064055419040,15800,1635235064055223780,pacmod,8.12,1
1635235064087530829,15801,1635235064087407845,pacmod,8.16,1
1635235064121676868,15802,1635235064121609945,pacmod,8.09,1
1635235064155073348,15803,1635235064154938230,pacmod,8.11,1
1635235064188648618,15804,1635235064188376359,pacmod,8.17,1
1635235064224032751,15805,1635235064222676536,pacmod,8.08,1
1635235064255592704,15806,1635235064255292000,pacmod,7.98,1
1635235064289905727,15807,1635235064289562353,pacmod,8.07,1
1635235064327249223,15808,1635235064322614997,pacmod,8.0,1
1635235064357219913,15809,1635235064356927199,pacmod,7.97,1
1635235064390529927,15810,1635235064390074295,pacmod,8.03,1
1635235064426780309,15811,1635235064425311173,pacmod,7.97,1
1635235064457796960,15812,1635235064457404619,pacmod,7.92,1
1635235064490083903,15813,1635235064489639045,pacmod,7.93,1
1635235064523749620,15814,1635235064523427230,pacmod,7.93,1
1635235064556931464,15815,1635235064556589594,pacmod,7.79,1
1635235064591259791,15816,1635235064590871825,pacmod,7.91,1
1635235064629484997,15817,1635235064627479040,pacmod,7.86,1
1635235064658400923,15818,1635235064658118720,pacmod,7.78,1
1635235064691624591,15819,1635235064691382253,pacmod,7.8,1
1635235064724446399,15820,1635235064724222471,pacmod,7.72,1
1635235064759267640,15821,1635235064758966826,pacmod,7.75,1
1635235064792304183,15822,1635235064791968831,pacmod,7.72,1
1635235064825655801,15823,1635235064824692811,pacmod,7.69,1
1635235064859433959,15824,1635235064859158001,pacmod,7.71,1
1635235064892711243,15825,1635235064892405577,pacmod,7.66,1
1635235064926434152,15826,1635235064925547500,pacmod,7.62,1
1635235064959903281,15827,1635235064959680016,pacmod,7.7,1
1635235064993175944,15828,1635235064992908789,pacmod,7.71,1
1635235065026467604,15829,1635235065025729461,pacmod,7.68,1
1635235065060491744,15830,1635235065060217430,pacmod,7.66,1
1635235065093500252,15831,1635235065093230762,pacmod,7.66,1
1635235065126180519,15832,1635235065125935898,pacmod,7.66,1
1635235065160954066,15833,1635235065160606380,pacmod,7.67,1
1635235065193963287,15834,1635235065193724002,pacmod,7.61,1
1635235065226690928,15835,1635235065226442731,pacmod,7.61,1
1635235065260085632,15836,1635235065259787669,pacmod,7.56,1
1635235065294485196,15837,1635235065294231588,pacmod,7.62,1
1635235065327505789,15838,1635235065327207657,pacmod,7.65,1
1635235065362341485,15839,1635235065361631044,pacmod,7.57,1
1635235065395331903,15840,1635235065394992882,pacmod,7.61,1
1635235065427819712,15841,1635235065427537682,pacmod,7.55,1
1635235065462625290,15842,1635235065462191261,pacmod,7.59,1
1635235065495612271,15843,1635235065495328538,pacmod,7.56,1
1635235065528168115,15844,1635235065527835646,pacmod,7.53,1
1635235065561792374,15845,1635235065561382092,pacmod,7.54,1
1635235065595924239,15846,1635235065595618131,pacmod,7.5,1
1635235065628608756,15847,1635235065628335943,pacmod,7.52,1
1635235065662251993,15848,1635235065661915118,pacmod,7.56,1
1635235065696507266,15849,1635235065696228637,pacmod,7.52,1
1635235065729331269,15850,1635235065729085996,pacmod,7.59,1
1635235065763785706,15851,1635235065763555069,pacmod,7.56,1
1635235065797006618,15852,1635235065796652484,pacmod,7.57,1
1635235065829658791,15853,1635235065829353424,pacmod,7.58,1
1635235065863800043,15854,1635235065863551498,pacmod,7.56,1
1635235065897674849,15855,1635235065897252332,pacmod,7.66,1
1635235065930236457,15856,1635235065929920419,pacmod,7.56,1
1635235065964311665,15857,1635235065964055437,pacmod,7.57,1
1635235065997740889,15858,1635235065997471929,pacmod,7.53,1
1635235066030417875,15859,1635235066030123521,pacmod,7.51,1
1635235066064616507,15860,1635235066064381530,pacmod,7.47,1
1635235066098453347,15861,1635235066098152182,pacmod,7.5,1
1635235066130688326,15862,1635235066130409544,pacmod,7.53,1
1635235066165279013,15863,1635235066164960021,pacmod,7.54,1
1635235066198582207,15864,1635235066198245000,pacmod,7.47,1
1635235066231470838,15865,1635235066231171421,pacmod,7.48,1
1635235066264602164,15866,1635235066264360504,pacmod,7.53,1
1635235066298995162,15867,1635235066298682227,pacmod,7.5,1
1635235066331746063,15868,1635235066331470715,pacmod,7.49,1
1635235066365910839,15869,1635235066365662655,pacmod,7.5,1
1635235066398535449,15870,1635235066398229746,pacmod,7.5,1
1635235066432289531,15871,1635235066431999297,pacmod,7.5,1
1635235066466763451,15872,1635235066466467764,pacmod,7.46,1
1635235066500011295,15873,1635235066499689075,pacmod,7.5,1
1635235066532608967,15874,1635235066532247199,pacmod,7.45,1
1635235066566978451,15875,1635235066566707519,pacmod,7.46,1
1635235066600536504,15876,1635235066599980730,pacmod,7.5,1
1635235066633382722,15877,1635235066633062947,pacmod,7.49,1
1635235066666604223,15878,1635235066666282705,pacmod,7.48,1
1635235066700140586,15879,1635235066699741426,pacmod,7.49,1
1635235066733923897,15880,1635235066733547304,pacmod,7.44,1
1635235066768102244,15881,1635235066767757700,pacmod,7.5,1
1635235066801308918,15882,1635235066801051433,pacmod,7.42,1
1635235066834382504,15883,1635235066834073909,pacmod,7.48,1
1635235066868660471,15884,1635235066868344931,pacmod,7.41,1
1635235066901785062,15885,1635235066901530119,pacmod,7.48,1
1635235066934726819,15886,1635235066934463872,pacmod,7.48,1
1635235066969043896,15887,1635235066968811873,pacmod,7.45,1
1635235067001340007,15888,1635235067001061637,pacmod,7.44,1
1635235067035374893,15889,1635235067035081280,pacmod,7.42,1
1635235067068651389,15890,1635235067068381918,pacmod,7.43,1
1635235067102089881,15891,1635235067101782296,pacmod,7.43,1
1635235067136073382,15892,1635235067135763918,pacmod,7.41,1
1635235067169086165,15893,1635235067168813699,pacmod,7.46,1
1635235067202707848,15894,1635235067202306386,pacmod,7.44,1
1635235067236319838,15895,1635235067235922315,pacmod,7.41,1
1635235067269416578,15896,1635235067269158473,pacmod,7.41,1
1635235067304693444,15897,1635235067304025017,pacmod,7.39,1
1635235067336766932,15898,1635235067336481527,pacmod,7.4,1
1635235067370080466,15899,1635235067369669104,pacmod,7.38,1
1635235067403748206,15900,1635235067403126890,pacmod,7.33,1
1635235067436898646,15901,1635235067436629091,pacmod,7.5,1
1635235067471663836,15902,1635235067471321025,pacmod,7.39,1
1635235067503489187,15903,1635235067503402639,pacmod,7.5,1
1635235067537430807,15904,1635235067537347691,pacmod,7.33,1
1635235067571460367,15905,1635235067571373839,pacmod,7.52,1
1635235067605229561,15906,1635235067605090019,pacmod,7.43,1
1635235067637673847,15907,1635235067637564383,pacmod,7.42,1
1635235067672032164,15908,1635235067671871763,pacmod,7.45,1
1635235067705394209,15909,1635235067705282959,pacmod,7.45,1
1635235067738358492,15910,1635235067738205388,pacmod,7.48,1
1635235067772635209,15911,1635235067772537693,pacmod,7.42,1
1635235067805951063,15912,1635235067805881148,pacmod,7.49,1
1635235067838639708,15913,1635235067838551079,pacmod,7.4,1
1635235067872891902,15914,1635235067872829465,pacmod,7.47,1
1635235067906237596,15915,1635235067906163413,pacmod,7.37,1
1635235067939187036,15916,1635235067939115877,pacmod,7.47,1
1635235067972473880,15917,1635235067972383309,pacmod,7.48,1
1635235068006933662,15918,1635235068006852494,pacmod,7.45,1
1635235068039832105,15919,1635235068039684046,pacmod,7.51,1
1635235068074269650,15920,1635235068074148519,pacmod,7.46,1
1635235068107449230,15921,1635235068107372115,pacmod,7.57,1
1635235068140282108,15922,1635235068140143135,pacmod,7.51,1
1635235068173408778,15923,1635235068173346224,pacmod,7.52,1
1635235068207954968,15924,1635235068207851048,pacmod,7.53,1
1635235068240538377,15925,1635235068240463680,pacmod,7.5,1
1635235068273949537,15926,1635235068273874911,pacmod,7.53,1
1635235068307292660,15927,1635235068307200849,pacmod,7.56,1
1635235068341006559,15928,1635235068340929236,pacmod,7.45,1
1635235068375329098,15929,1635235068375196120,pacmod,7.54,1
1635235068408499607,15930,1635235068408398818,pacmod,7.55,1
1635235068441646540,15931,1635235068441550023,pacmod,7.53,1
1635235068475529915,15932,1635235068475008029,pacmod,7.58,1
1635235068512506728,15933,1635235068508043250,pacmod,7.56,1
1635235068542116270,15934,1635235068542026134,pacmod,7.59,1
1635235068575411932,15935,1635235068575280045,pacmod,7.54,1
1635235068608628053,15936,1635235068608495280,pacmod,7.49,1
1635235068642240417,15937,1635235068642174408,pacmod,7.59,1
1635235068676201543,15938,1635235068675821283,pacmod,7.48,1
1635235068711452189,15939,1635235068710081179,pacmod,7.65,1
1635235068743415227,15940,1635235068743085009,pacmod,7.5,1
1635235068776397741,15941,1635235068776114468,pacmod,7.62,1
1635235068811920667,15942,1635235068810406847,pacmod,7.6,1
1635235068844404183,15943,1635235068844122905,pacmod,7.63,1
1635235068877973314,15944,1635235068877705813,pacmod,7.58,1
1635235068911573716,15945,1635235068911004180,pacmod,7.5,1
1635235068944162104,15946,1635235068943894817,pacmod,7.53,1
1635235068977263020,15947,1635235068976962701,pacmod,7.63,1
1635235069010521562,15948,1635235069010216294,pacmod,7.66,1
1635235069044531178,15949,1635235069044223911,pacmod,7.55,1
1635235069078010668,15950,1635235069077733690,pacmod,7.61,1
1635235069111676134,15951,1635235069111341263,pacmod,7.51,1
1635235069145111130,15952,1635235069144763257,pacmod,7.67,1
1635235069179670367,15953,1635235069179315977,pacmod,7.71,1
1635235069213020997,15954,1635235069212587630,pacmod,7.67,1
1635235069245574336,15955,1635235069245271660,pacmod,7.62,1
1635235069279866316,15956,1635235069279530602,pacmod,7.56,1
1635235069313647984,15957,1635235069312813420,pacmod,7.65,1
1635235069345765536,15958,1635235069345516601,pacmod,7.68,1
1635235069379234988,15959,1635235069378804146,pacmod,7.69,1
1635235069413750202,15960,1635235069413321743,pacmod,7.67,1
1635235069446595087,15961,1635235069446077703,pacmod,7.73,1
1635235069479734386,15962,1635235069479346487,pacmod,7.67,1
1635235069521354462,15963,1635235069513601908,pacmod,7.68,1
1635235069546912315,15964,1635235069546587039,pacmod,7.66,1
1635235069580275057,15965,1635235069579916498,pacmod,7.61,1
1635235069613665396,15966,1635235069613394210,pacmod,7.65,1
1635235069647624552,15967,1635235069647114854,pacmod,7.83,1
1635235069681578720,15968,1635235069681303987,pacmod,7.64,1
1635235069720491819,15969,1635235069713858359,pacmod,7.66,1
1635235069748298559,15970,1635235069747907145,pacmod,7.72,1
1635235069781136585,15971,1635235069780832328,pacmod,7.76,1
1635235069815698623,15972,1635235069815291227,pacmod,7.69,1
1635235069848270979,15973,1635235069847881736,pacmod,7.77,1
1635235069884314702,15974,1635235069882726791,pacmod,7.69,1
1635235069915254580,15975,1635235069914647486,pacmod,7.72,1
1635235069948744178,15976,1635235069948475694,pacmod,7.69,1
1635235069983112481,15977,1635235069981758900,pacmod,7.76,1
1635235070018801227,15978,1635235070015910778,pacmod,7.7,1
1635235070049324059,15979,1635235070049016675,pacmod,7.71,1
1635235070083891666,15980,1635235070083551932,pacmod,7.57,1
1635235070121073023,15981,1635235070117165283,pacmod,7.83,1
1635235070149682476,15982,1635235070149434724,pacmod,7.57,1
1635235070183287458,15983,1635235070182960275,pacmod,7.82,1
1635235070218272860,15984,1635235070216966957,pacmod,7.58,1
1635235070250147738,15985,1635235070249885908,pacmod,7.73,1
1635235070284758867,15986,1635235070284418989,pacmod,7.64,1
1635235070318175759,15987,1635235070317744029,pacmod,7.59,1
1635235070350960209,15988,1635235070350685886,pacmod,7.53,1
1635235070385019208,15989,1635235070384732523,pacmod,7.65,1
1635235070419471327,15990,1635235070417755913,pacmod,7.49,1
1635235070451575311,15991,1635235070451315652,pacmod,7.58,1
1635235070484740669,15992,1635235070484454187,pacmod,7.62,1
1635235070520499331,15993,1635235070519667544,pacmod,7.51,1
1635235070552085197,15994,1635235070551838173,pacmod,7.62,1
1635235070585267927,15995,1635235070584968011,pacmod,7.49,1
1635235070621806811,15996,1635235070618366835,pacmod,7.6,1
1635235070652666725,15997,1635235070652364003,pacmod,7.6,1
1635235070686827410,15998,1635235070686547463,pacmod,7.56,1
1635235070724692343,15999,1635235070719815232,pacmod,7.59,1
1635235070753023095,16000,1635235070752772989,pacmod,7.51,1
1635235070787428005,16001,1635235070787140170,pacmod,7.6,1
1635235070821150302,16002,1635235070820015283,pacmod,7.69,1
1635235070853601184,16003,1635235070853336303,pacmod,7.57,1
1635235070886706272,16004,1635235070886515471,pacmod,7.6,1
1635235070921023896,16005,1635235070920762871,pacmod,7.56,1
1635235070954104665,16006,1635235070953869737,pacmod,7.58,1
1635235070988572672,16007,1635235070988288194,pacmod,7.48,1
1635235071021278648,16008,1635235071020812973,pacmod,7.6,1
1635235071055078132,16009,1635235071054831204,pacmod,7.53,1
1635235071088100050,16010,1635235071087805954,pacmod,7.57,1
1635235071123120744,16011,1635235071122504408,pacmod,7.5,1
1635235071155080124,16012,1635235071154814193,pacmod,7.56,1
1635235071188880978,16013,1635235071188629610,pacmod,7.53,1
1635235071222477954,16014,1635235071221930946,pacmod,7.63,1
1635235071255849897,16015,1635235071255602874,pacmod,7.55,1
1635235071290062709,16016,1635235071289841948,pacmod,7.67,1
1635235071323338099,16017,1635235071323108751,pacmod,7.58,1
1635235071356707588,16018,1635235071356296390,pacmod,7.6,1
1635235071389945101,16019,1635235071389416250,pacmod,7.57,1
1635235071423606164,16020,1635235071422930705,pacmod,7.63,1
1635235071456753564,16021,1635235071456468989,pacmod,7.58,1
1635235071490120726,16022,1635235071489895920,pacmod,7.58,1
1635235071524608940,16023,1635235071524387054,pacmod,7.65,1
1635235071557173450,16024,1635235071556954623,pacmod,7.61,1
1635235071595131475,16025,1635235071590023458,pacmod,7.61,1
1635235071624718923,16026,1635235071624625686,pacmod,7.73,1
1635235071657310517,16027,1635235071657252651,pacmod,7.55,1
1635235071690644049,16028,1635235071690544761,pacmod,7.63,1
1635235071725121414,16029,1635235071725038504,pacmod,7.62,1
1635235071757861292,16030,1635235071757794079,pacmod,7.71,1
1635235071793481332,16031,1635235071791928891,pacmod,7.71,1
1635235071825450205,16032,1635235071825356234,pacmod,7.63,1
1635235071858242639,16033,1635235071858150481,pacmod,7.75,1
1635235071892480873,16034,1635235071892399635,pacmod,7.69,1
1635235071925918746,16035,1635235071925854705,pacmod,7.79,1
1635235071958805019,16036,1635235071958537281,pacmod,7.64,1
1635235071992293224,16037,1635235071991990327,pacmod,7.7,1
1635235072026288284,16038,1635235072026118005,pacmod,7.76,1
1635235072059212641,16039,1635235072059049136,pacmod,7.73,1
1635235072093989142,16040,1635235072093561539,pacmod,7.78,1
1635235072126919288,16041,1635235072126729283,pacmod,7.75,1
1635235072160138336,16042,1635235072159872775,pacmod,7.75,1
1635235072194355786,16043,1635235072194151016,pacmod,7.88,1
1635235072227550326,16044,1635235072227363752,pacmod,7.88,1
1635235072260317527,16045,1635235072260134906,pacmod,7.84,1
1635235072293536775,16046,1635235072293262500,pacmod,7.84,1
1635235072327997604,16047,1635235072327789993,pacmod,7.89,1
1635235072360561602,16048,1635235072360475674,pacmod,7.89,1
1635235072394764362,16049,1635235072394681358,pacmod,7.84,1
1635235072428103101,16050,1635235072427987991,pacmod,7.84,1
1635235072461537034,16051,1635235072461259784,pacmod,7.86,1
1635235072495677674,16052,1635235072495409587,pacmod,7.86,1
1635235072528972648,16053,1635235072528701723,pacmod,7.91,1
1635235072561897008,16054,1635235072561384252,pacmod,7.95,1
1635235072595189339,16055,1635235072594937350,pacmod,7.98,1
1635235072629194052,16056,1635235072628905872,pacmod,7.97,1
1635235072662243486,16057,1635235072661935421,pacmod,8.0,1
1635235072696464445,16058,1635235072696168053,pacmod,8.01,1
1635235072729663013,16059,1635235072729428309,pacmod,7.95,1
1635235072762982530,16060,1635235072762605720,pacmod,8.02,1
1635235072796111266,16061,1635235072795825414,pacmod,7.92,1
1635235072829481130,16062,1635235072829171116,pacmod,8.0,1
1635235072863225523,16063,1635235072862704540,pacmod,7.94,1
1635235072897531625,16064,1635235072897248100,pacmod,7.9,1
1635235072930683097,16065,1635235072930428374,pacmod,8.02,1
1635235072963580038,16066,1635235072963279407,pacmod,7.95,1
1635235072998172105,16067,1635235072997716199,pacmod,8.0,1
1635235073030486320,16068,1635235073030202467,pacmod,7.99,1
1635235073064047229,16069,1635235073063741204,pacmod,7.95,1
1635235073098313282,16070,1635235073098002637,pacmod,7.96,1
1635235073131523796,16071,1635235073131249163,pacmod,7.99,1
1635235073164509810,16072,1635235073164279841,pacmod,8.0,1
1635235073198702814,16073,1635235073198326089,pacmod,7.93,1
1635235073232087337,16074,1635235073231772779,pacmod,7.95,1
1635235073264742851,16075,1635235073264500753,pacmod,7.97,1
1635235073299320525,16076,1635235073299014792,pacmod,7.83,1
1635235073332512569,16077,1635235073332257763,pacmod,7.93,1
1635235073364957200,16078,1635235073364730286,pacmod,7.97,1
1635235073398849411,16079,1635235073398577920,pacmod,7.89,1
1635235073433142369,16080,1635235073432897105,pacmod,8.01,1
1635235073465890605,16081,1635235073465630355,pacmod,7.91,1
1635235073500227446,16082,1635235073499866447,pacmod,7.86,1
1635235073533378212,16083,1635235073533134339,pacmod,7.93,1
1635235073566149751,16084,1635235073565885429,pacmod,7.92,1
1635235073599366737,16085,1635235073599120865,pacmod,7.81,1
1635235073633920440,16086,1635235073633669214,pacmod,7.84,1
1635235073666597660,16087,1635235073666337390,pacmod,7.9,1
1635235073700031923,16088,1635235073699710484,pacmod,7.9,1
1635235073734535264,16089,1635235073734210229,pacmod,7.98,1
1635235073767384813,16090,1635235073767033627,pacmod,7.85,1
1635235073801425039,16091,1635235073801143135,pacmod,7.84,1
1635235073834767878,16092,1635235073834413707,pacmod,7.82,1
1635235073867502604,16093,1635235073867201724,pacmod,7.92,1
1635235073901631935,16094,1635235073901381813,pacmod,7.83,1
1635235073935161847,16095,1635235073934906590,pacmod,7.93,1
1635235073967749206,16096,1635235073967497948,pacmod,7.93,1
1635235074001007434,16097,1635235074000827309,pacmod,7.75,1
1635235074035785701,16098,1635235074035534885,pacmod,7.96,1
1635235074068533559,16099,1635235074068283348,pacmod,7.93,1
1635235074101652646,16100,1635235074101408056,pacmod,7.88,1
1635235074136011993,16101,1635235074135744633,pacmod,7.9,1
1635235074169216105,16102,1635235074168829071,pacmod,7.87,1
1635235074203756498,16103,1635235074203319536,pacmod,7.86,1
1635235074236529784,16104,1635235074236219810,pacmod,7.96,1
1635235074269496454,16105,1635235074269123789,pacmod,7.81,1
1635235074302432316,16106,1635235074302207390,pacmod,7.84,1
1635235074336823950,16107,1635235074336539072,pacmod,7.98,1
1635235074370060551,16108,1635235074369677558,pacmod,7.91,1
1635235074404268514,16109,1635235074404036168,pacmod,7.89,1
1635235074437339947,16110,1635235074437024025,pacmod,7.92,1
1635235074470499894,16111,1635235074470177580,pacmod,7.92,1
